"SR_3M	SR_6M	SR_9M	SR_1Y	SR_2Y	SR_3Y	SR_4Y	SR_5Y	SR_6Y	SR_7Y	SR_8Y	SR_9Y	SR_10Y	SR_11Y	SR_12Y	SR_13Y	SR_14Y	SR_15Y	SR_16Y	SR_17Y	SR_18Y	SR_19Y	SR_20Y	SR_21Y	SR_22Y	SR_23Y	SR_24Y	SR_25Y	SR_26Y	SR_27Y	SR_28Y	SR_29Y	SR_30Y"
"2006-10-31	3.2469313951658303	3.4488998411781613	3.552004038741298	3.604325112999561	3.647497504483969	3.6440897066220534	3.6490018451520716	3.6644214661650065	3.686708366507188	3.7124529406819105	3.7392590451050127	3.765620325177003	3.7906716591742216	3.8139750127398626	3.8353627127429255	3.8548301565331373	3.8724651718241097	3.888402907860939	3.9027979075592056	3.9158074648227057	3.9275822405310343	3.938261446418732	3.9479708288774154	3.9568223089625687	3.964914550783597	3.9723340040376756	3.9791561442462773	3.985446748319822	3.991263115160554	3.996655185712707	4.001666543890024	4.006335295557517	4.010694831407038"
"2006-11-01	3.2619401495812244	3.4379545729641654	3.524853444188996	3.5657068186225502	3.5844571107959826	3.5740773159725574	3.579836554771002	3.5993009350229666	3.626587214069138	3.6572335941361334	3.6883996138766117	3.7184427109179516	3.7465101717616336	3.772240080553365	3.79556062477887	3.8165613673199115	3.835413363881872	3.8523211802120123	3.867495209010625	3.8811366193779366	3.8934299837142925	3.904540435719874	3.9146133946517505	3.923775651105824	3.93213709218462	3.939792646295085	3.9468242145031107	3.953302468545266	3.959288462574008	3.9648350440099445	3.9699880696359733	3.974787443314016	3.979267995814002"
"2006-11-02	3.281800685009604	3.457367650351646	3.545395890316691	3.5876151066988715	3.6089728156073217	3.5970877345648287	3.599415878967059	3.614893576334054	3.638354803043037	3.665653367697707	3.694040264606374	3.721851804304481	3.7481658464935412	3.7725372262978083	3.794814018609474	3.8150159897125455	3.833256732123289	3.8496951854112544	3.8645064029587086	3.877864662221122	3.889934333290068	3.900865513001187	3.910792500640186	3.9198338972085964	3.9280935705155056	3.935662025016162	3.9426179041936753	3.9490294718706265	3.9549559920249866	3.9604489708338604	3.96555325045578	3.9703079583996668	3.974747323652903"
"2006-11-03	3.28223808371619	3.471484069335876	3.569742562296055	3.618655911643398	3.6463569010669588	3.6305173854279165	3.628598075311322	3.6413710576215754	3.663782283186913	3.691397789611438	3.721112089790024	3.7509376255570417	3.7796897923139086	3.8067242268747097	3.8317450752824675	3.8546727424576614	3.875555638606738	3.894512771437576	3.9116973270486817	3.9272742390734026	3.941406917932697	3.9542498729406645	3.965945048250241	3.9766204382414654	3.9863900506632177	3.995354621531641	4.00360270768627	4.0112119280494465	4.018250218455177	4.024777024694577	4.030844395821265	4.036497962575708	4.0417777992125465"
"2006-11-06	3.2872266906493612	3.4770338467150523	3.5787672097984062	3.632144308048646	3.67580867256804	3.668810966903427	3.670439465913415	3.6835103561960327	3.704329818373382	3.729330192626104	3.755947214579027	3.7825234654321105	3.808068700554104	3.832046597032397	3.854215326519615	3.874516260257065	3.892999189401081	3.909773481587648	3.9249770221543177	3.938757067118405	3.9512589223515224	3.9626196685269894	3.972965070190994	3.982408439990602	3.9910506581558334	3.998980834800266	4.006277293105865	4.013008676309678	4.019235062235141	4.0250090206686355	4.030376581157237	4.035378098499965	4.040049014789561"
"2006-11-07	3.290641841561752	3.481208936937321	3.581535211825137	3.6322010272039873	3.6625485149521015	3.6455330694744283	3.640380508217667	3.648711898546492	3.66617689922212	3.688832480974073	3.7138602589988112	3.73941270816763	3.7643524595920494	3.7880290728970847	3.8101130753518184	3.830479464193592	3.849128531731424	3.86613331778348	3.8816054925269583	3.8956737418580976	3.9084704973958844	3.9201241501098743	3.93075480637881	3.9404722850692107	3.9493754932771745	3.9575526165284343	3.96508175982794	3.9720318096805447	3.978463375480634	3.9844297262755233	3.989977675974008	3.99514839348989	3.9999781287421623"
"2006-11-08	3.2939796825897845	3.486404173407477	3.5873018633799654	3.638043879449612	3.6679302583841107	3.6503102804840784	3.6442067731260916	3.6513174798772075	3.6674543850876784	3.6887966839544095	3.712597014537291	3.737041118734129	3.7610011642735612	3.783822788386578	3.8051658294161657	3.824891899070101	3.8429875301017473	3.8595128483509575	3.8745680086730228	3.8882717490710306	3.900748081493534	3.912118364920028	3.9224968816556727	3.9319886498033427	3.94068862710835	3.9486817496317568	3.9560434437326406	3.9628403806289785	3.9691313297010167	3.974968023816841	3.9803959870174968	3.98545529854687	3.9901812819702247"
"2006-11-09	3.3086860096461796	3.501025681252646	3.6024360929523973	3.6535502349635784	3.6825065530100813	3.6628348742302985	3.655028950253951	3.6608982144047455	3.676180303408072	3.696975237373371	3.7204665270265846	3.744781353597856	3.7687436578118962	3.791660498523339	3.813161678375696	3.833086000612413	3.851403086290563	3.8681608229494695	3.8834507426614366	3.8973856996312657	3.91008585730989	3.9216702103418686	3.9322517378803457	3.941934897091033	3.9508145902823255	3.958976030587996	3.9664951294913275	3.973439163344896	3.979867565590975	3.985832750703426	3.9913809146980594	3.9965527820966473	4.001384285062113"
"2006-11-10	3.31993831743964	3.4866442505732675	3.5781051228781897	3.6247235440041807	3.642128115651413	3.615058828054344	3.607062422517025	3.617095224638775	3.6380557139658154	3.664468228559362	3.69282312947025	3.7210337137057223	3.7479438521346076	3.772980486556002	3.7959237977951212	3.8167595960092653	3.835586520724285	3.8525589539304206	3.8678528366473848	3.8816459616690544	3.8941072705354065	3.9053916409158878	3.9156379329410855	3.9249688950703625	3.933492065351116	3.941301145201533	3.948477538226297	3.9550918808125304	3.961205473585953	3.9668715722188086	3.9721365248275022	3.97704075914099	3.9816196307677165"
"2006-11-13	3.3190071617213834	3.4835328577097115	3.5733455665985776	3.6196423013169507	3.6443607539118092	3.625436733686583	3.621533447151903	3.6327603205791905	3.653462511399856	3.679034248659371	3.706407403228106	3.7336968308795764	3.7598237846135487	3.7842315811916505	3.806689136040466	3.8271605529482318	3.8457208199369366	3.8625025772741752	3.8776633716502227	3.8913661848818095	3.9037684213852817	3.915016185097219	3.9252417862827462	3.9345631567812207	3.9430843379442977	3.9508965220151038	3.9580793318527405	3.964702154098613	3.970825422760409	3.976501800771386	3.9817772375791334	3.9866918985683104	3.9912809718970417"
"2006-11-14	3.3279769036712947	3.488861095086703	3.5745574110690628	3.6171192649492343	3.6327917233793556	3.610271295934325	3.604551500322312	3.6145992115345975	3.6344305060913213	3.659322299400161	3.686150809300575	3.7129977160086485	3.7387615290244223	3.7628687724797203	3.7850755069795676	3.8053358331725864	3.823716900393367	3.840345188086391	3.855373392811414	3.8689606716703593	3.8812614059136648	3.89241930205581	3.902564761037925	3.9118141861379585	3.92027038752179	3.928023559026279	3.9351525079317815	3.941725949522569	3.9478037608153804	3.9534381389898794	3.9586746410091114	3.9635530990300474	3.9681084162618125"
"2006-11-15	3.330326242438002	3.497622176634245	3.5872871598767833	3.6325037377620397	3.6536348800094185	3.633455425033221	3.6287613669282353	3.6391916203869066	3.6591031712483386	3.683944256272024	3.7106754293694593	3.7374184022137897	3.7630891143803558	3.787120136848643	3.8092680815065814	3.8294851936656356	3.847835947205613	3.864444100778363	3.879459925358276	3.8930405624004467	3.9053387910796435	3.916497084062103	3.9266449149165696	3.935898003974165	3.9443586676535194	3.952116749226801	3.959250811815036	3.9658294043976454	3.971912293852142	3.9775516071885137	3.982792859246292	3.98767585943539	3.9922355013616055"
"2006-11-16	3.332832592001917	3.500461306446805	3.5894531160051355	3.633706509531903	3.6517382063696227	3.6300254948047694	3.624485236130056	3.6343898974862747	3.6539687851877685	3.678608368782698	3.705230057718088	3.7319278507664357	3.7575974661516387	3.7816567076861984	3.80385151181169	3.824126522609516	3.8425409021640236	3.859214780979454	3.874296022690062	3.8879402333658755	3.9002992695061964	3.9115151038112725	3.9217169952210895	3.931020636794436	3.9395284361291543	3.9473303984100863	3.9545052869366093	3.9611218675102795	3.96724012647154	3.97291240421287	3.978184417761925	3.983096164828933	3.9876827123270866"
"2006-11-17	3.333864084245403	3.4974447565864266	3.5857510237245274	3.6308911921982125	3.655568560552316	3.6386973807420846	3.6357059486018173	3.6465586284072105	3.6660311781736374	3.6898985715201107	3.7153529957134297	3.740673340625063	3.7648785171631385	3.787465939254078	3.80823087991684	3.8271466560779808	3.8442872744161103	3.859778677130961	3.873768824826577	3.8864099683475217	3.8978486738423364	3.9082206852362678	3.9176487320218674	3.926242070467468	3.9340969933782253	3.9412978344143603	3.9479181802812273	3.954022123320308	3.95966546182974	3.964896801517798	3.969758539167925	3.9742877256183182	3.9785168139127456"
"2006-11-20	3.3410121707271117	3.481311273470929	3.5589940772749684	3.59936738014664	3.6196089001274876	3.601706244251806	3.5992523353708643	3.6118276774041247	3.6335599690757205	3.6597791436838256	3.687444499973141	3.7147364162796426	3.7406489990818312	3.764691582979039	3.7866872269292284	3.8066417269360864	3.824660668149894	3.840898191986643	3.8555262736592004	3.868717034305711	3.8806331885910317	3.8914234618226335	3.901220957073869	3.9101432019308664	3.9182930888774603	3.92576023335656	3.932622469755479	3.938947328099169	3.9447934094824935	3.9502116234464006	3.955246276760281	3.9599360175934697	3.9643146464264234"
"2006-11-21	3.348888448182326	3.4914842131281496	3.5696601322081145	3.609734248369959	3.6275147638398284	3.6078418011697733	3.6040205621169648	3.615366622702731	3.6359731813338882	3.661182836844859	3.6879624969999965	3.714489328207896	3.73974709683248	3.7632316094407434	3.7847518322358407	3.8043003494177627	3.821971071108555	3.8379081885507054	3.8522753897102686	3.8652379933832037	3.8769531794692145	3.8875651902445068	3.8972035024359024	3.905982706854018	3.9140033102777676	3.921352981199689	3.928107956035729	3.934334444731273	3.940089950223919	3.945424461877946	3.9503815097876354	3.954999081859939	3.959310413383319"
"2006-11-22	3.360764929213424	3.4875808847287897	3.558598685863276	3.59587613265792	3.614616478620707	3.5975396670065174	3.5956854917538297	3.6087996406394685	3.6310778352984814	3.6578425066329583	3.6860343628820518	3.713820422885351	3.7401879139485064	3.7646440447645997	3.7870127222654504	3.807302251366588	3.825621518589558	3.8421282208003347	3.8569978289002	3.8704057315423395	3.882517604921003	3.893484806264049	3.9034427480701503	3.912510968010442	3.9207940995691404	3.9283832622241186	3.935357588509939	3.9417857292780676	3.9477272545752284	3.953233913228846	3.958350740753535	3.963117019843219	3.967567105130015"
"2006-11-23	3.373614291605998	3.506811833677576	3.5823458351948188	3.622823875414684	3.6470693404400305	3.630162990334647	3.6265747929749343	3.6373711230347343	3.6573369564872946	3.682047656061571	3.708527096009491	3.734941662632061	3.7602407478639575	3.7838812944570615	3.8056369303685376	3.825471214022804	3.8434556844738546	3.8597181081693623	3.8744106333621717	3.887690844440109	3.8997110373856656	3.9106126373604027	3.920523757455225	3.929558614581879	3.93781799024792	3.945390231390331	3.9523524847815503	3.9587719850309306	3.9647072957906304	3.970209452959379	3.975322988347735	3.98008682955165	3.9845350813113205"
"2006-11-24	3.371498739699343	3.500567333084564	3.571193397334255	3.606768559847084	3.6162567856491448	3.5925176678931985	3.5869684489901372	3.5983849528328395	3.620237243309988	3.6473677945355543	3.676399761132258	3.7052897645467033	3.732886933462967	3.758609612129414	3.782226313634916	3.8037125065733846	3.823159232914783	3.8407161162604475	3.8565567533382334	3.8708584405861135	3.8837909313253074	3.895510772509051	3.906159002619203	3.915860802631601	3.9247262195711015	3.932851422458956	3.9403201676967448	3.9472052879733224	3.9535701039504696	3.9594697098823732	3.964952115094429	3.9700592407598374	3.9748277807358354"
"2006-11-27	3.3841130038918332	3.5027030743220666	3.568836856778341	3.6036768925482456	3.6226814584249394	3.6069170764332603	3.6042583789340306	3.615999255166092	3.637414728615567	3.6641881380905423	3.6932435261102405	3.7225846747385334	3.7510027448227685	3.777824844656398	3.8027277861500712	3.8256081922240974	3.846494937946998	3.865491606235206	3.8827395661210757	3.898394924189782	3.912614648253975	3.9255486532573	3.9373356895345544	3.9481015986334542	3.957958995639328	3.9670077694624717	3.9753360142767082	3.9830211516797567	3.990131098727527	3.996725398597187	4.002856269692711	4.008569553239744	4.013905553999431"
"2006-11-28	3.3821551757055923	3.4954587239015584	3.5547037225391556	3.5830307392628216	3.587175895229613	3.5689956932359417	3.568495995193583	3.5834849144143632	3.607905484712109	3.6369871992803944	3.6675745644892164	3.6977479952279517	3.7264294725232947	3.753083256612215	3.777508824663986	3.799703805017229	3.819775885783953	3.837887669705582	3.8542231549873125	3.8689681392338873	3.8822994211659525	3.8943794448414693	3.9053542205726446	3.915353144251367	3.9244898520510993	3.93286358093705	3.940560718805176	3.947656362874817	3.9542157887835976	3.9602957838894635	3.9659458285001628	3.971209125879506	3.976123490923953"
"2006-11-29	3.3720332632502314	3.497543198568652	3.5618321063833625	3.5919008510466726	3.5948657647054505	3.5745254776559117	3.5723051119717617	3.585897290391514	3.609211224411879	3.6374499517145678	3.667421064661244	3.6971633783527107	3.7255588074737425	3.7520364675668367	3.7763668022247225	3.798524437568606	3.8185994029350794	3.8367410849440984	3.8531238062717375	3.8679264252235086	3.8813208658464875	3.893466224889568	3.9045062758320577	3.9145689721442745	3.923767066798813	3.932199300518879	3.939951827514687	3.9470996852193188	3.9537082010276157	3.9598342823435444	3.965527568265267	3.9708314397784576	3.9757838954510065"
"2006-11-30	3.3881393170632044	3.5097325353082365	3.573360035022714	3.6040121080521232	3.610015553774947	3.590010816697403	3.586575345730627	3.598407043631009	3.6199046818896297	3.646493169081511	3.6750626061827263	3.7036630525337957	3.7311541515794686	3.7569298597220198	3.7807233126003057	3.8024747919639226	3.8222449585521194	3.8401591950874487	3.8563727944348343	3.8710498553650705	3.884351040938332	3.896426964559347	3.907415072538241	3.917438636892016	3.926606968906326	3.9350162919172456	3.942750926101337	3.949884576634285	3.956481605045337	3.9625982191908937	3.968283551490632	3.973580615529695	3.9785271428424283"
"2006-12-01	3.391812930500231	3.507811886056988	3.5684521335361072	3.597386187280585	3.6003114144568507	3.5787151893271383	3.574426451903162	3.5859896651124497	3.607634790940262	3.63464244500155	3.6637943602780436	3.6930638432837486	3.7212582664351874	3.747737299291546	3.772212596012911	3.7946118548938905	3.8149891929128628	3.833467442670446	3.850201902116636	3.8653582362213275	3.879099560660864	3.8915793794308926	3.902938177061139	3.9133022300137674	3.922783712779343	3.9314815124874953	3.939482387671145	3.946862250752797	3.953687446080167	3.9600159535915935	3.965898484255017	3.9713794551493975	3.976497844626993"
"2006-12-04	3.4032453883404714	3.4852759923612893	3.5305553927734468	3.5532794795581175	3.5565329761479125	3.539745014476942	3.539770167328367	3.5553818758600935	3.5807346340806268	3.610998714391204	3.642917015523248	3.6744830546158465	3.7045557850146897	3.732557708198956	3.758262944797411	3.781655575248661	3.8028378403024163	3.8219722050811815	3.8392458278696093	3.8548495605003508	3.8689662002824594	3.881764512197233	3.8933967586262916	3.9039982863798954	3.9136882559460826	3.922570946513296	3.9307372949364705	3.9382664697535934	3.945227370970196	3.951680001438053	3.9576766886656043	3.963263154925162	3.9684794438335675"
"2006-12-05	3.4086581749875946	3.4991241669151267	3.5471117912120245	3.5697611735268575	3.56640426873769	3.5443732711804223	3.5411178193379964	3.5545033036529023	3.5782571715918516	3.6073496739317794	3.6384077386400424	3.6693455206054812	3.698963323123956	3.726639210426205	3.752113543173937	3.7753448987727314	3.7964164144418837	3.815476374009146	3.8327015006681098	3.8482750315581713	3.862374251148502	3.875163963460501	3.8867936061247645	3.8973965267227517	3.9070904820745658	3.9159787745073946	3.924151667925642	3.931687872941369	3.9386559827742817	3.945115798984508	3.9511195208516705	3.956712792566735	3.9619356137115678"
"2006-12-06	3.411792181836599	3.5076343926013998	3.5613328930929353	3.589398553728235	3.6008553923384023	3.5835126919557387	3.579137793142083	3.5888156071772395	3.608058224940825	3.632728474243855	3.6598491123547463	3.687465437372008	3.7143753341348296	3.73989368970702	3.7636762415552933	3.785595669926998	3.805657335734716	3.8239433677363657	3.8405763894929645	3.855696571152889	3.8694475716359436	3.881968318717072	3.8933885560721393	3.9038267694817024	3.9133895732453015	3.9221719561796253	3.9302580006389984	3.937721830607737	3.944628638966507	3.9510357053399683	3.9569933553206305	3.96254583670068	3.967732103609505"
"2006-12-07	3.420818319081992	3.527294013535151	3.583998291855793	3.612129763905301	3.6209411089117176	3.6037205666128895	3.5998201039203512	3.6093289213073714	3.6277506733568465	3.6511340149060403	3.6766830081546753	3.702583234838519	3.727732189739587	3.751511569816344	3.7736194011184514	3.793953087392949	3.8125305354277197	3.829438239842715	3.8447978931705387	3.8587454701718533	3.87141857266939	3.882949155789007	3.893459696098567	3.9030615111350526	3.911854382142047	3.9199269301254067	3.9273573945629456	3.9342145958916728	3.940558949151651	3.9464434519163603	3.951914605112591	3.9570132474410578	3.961775297495087"
"2006-12-08	3.4354273293266164	3.533093756989146	3.5867007644030413	3.614514135535186	3.628208441850583	3.6135834001971263	3.609265196159599	3.6167807748023346	3.632588330105831	3.6532619157912096	3.67626965051775	3.6999111457287754	3.723115232358285	3.7452521124783855	3.7659885744687633	3.7851839742387066	3.8028182256196037	3.8189431990760645	3.833650630346952	3.8470514124323456	3.8592626028028905	3.8703995797359854	3.880571580451226	3.8898794190157546	3.898414575851656	3.906259121934155	3.9134861257896425	3.9201603164681447	3.926338859422336	3.932072157740769	3.93740462753059	3.942375419679463	3.9470190750329186"
"2006-12-11	3.437339153848931	3.545321997913911	3.6068672244940254	3.6406770514632973	3.66661251207276	3.655865565335009	3.65276505619644	3.6606179528925593	3.676511005801452	3.697256468486803	3.72040656799141	3.7442795349870046	3.767795490923233	3.7903061941148826	3.811458420086098	3.831093508385767	3.849176633290166	3.865748371810311	3.880892281198026	3.8947136758335694	3.90732609404093	3.9188429621717566	3.929372716631999	3.93901618649514	3.9478654221288187	3.95600342210734	3.9635043947843047	3.9704343167466503	3.9768516356178565	3.982808021861593	3.988349112167816	3.9935152118219643	3.9983419394155173"
"2006-12-12	3.4331084696066667	3.5491988533608705	3.6134263852986184	3.6475589939144197	3.670262534995743	3.6572110810089526	3.6527759555992594	3.6597001994013967	3.6748605910943533	3.6949922587928796	3.717614601346127	3.7410287618163403	3.7641438838954944	3.786303437070607	3.807147346375081	3.8265110700103433	3.844354678638494	3.860714324668097	3.875669748013857	3.889322987452646	3.9017847835899993	3.91316618137857	3.923573594482258	3.933106135421233	3.9418543975974223	3.9499001416005095	3.9573165219150286	3.964168615770169	3.9705141010131837	3.9764039870440753	3.9818833408028316	3.986991974669236	3.9917650791550914"
"2006-12-13	3.427640619805846	3.5495287377829463	3.6169312760811043	3.6529365634448228	3.678575547678248	3.665668369555143	3.6598848156796073	3.664659138701936	3.6773675454467165	3.695053712706323	3.715403692760434	3.736793535099756	3.758152613911677	3.778814514353766	3.7983945105711525	3.8166977837422005	3.833653648910342	3.849269691559715	3.863600453062777	3.876726467526972	3.888740530079369	3.8997389428686455	3.909816140198924	3.919061573899945	3.927558084418051	3.9353812270491937	3.9425991937627853	3.9492730899374324	3.955457407279885	3.9612005902249097	3.9665456310659826	3.97153065450061	3.9761894690954684"
"2006-12-14	3.4342061391328325	3.5567561505297065	3.6287661852609125	3.670350135144931	3.7132920618051544	3.7087391043866216	3.7067982281779677	3.713208263349619	3.726394319952328	3.7439389013163353	3.7638272914361615	3.7846068572135345	3.805305072378789	3.8253103469383145	3.844266942883916	3.861993678942075	3.8784245560395085	3.89356680952034	3.907471976149781	3.920216357920945	3.9318881233608414	3.9425790193080443	3.952379237561535	3.961374407553925	3.9696439969054333	3.977260624195565	3.9842899456774896	3.990790887910295	3.9968160748346726	4.002412350507785	4.007621334643862	4.0124799723505875	4.01702105560139"
"2006-12-15	3.4361842008616104	3.5549704630592696	3.6248144359981973	3.6650573352151725	3.7055393576485787	3.7001051799252704	3.698082683093946	3.7049182813084687	3.7188156687966045	3.737204117754283	3.757971819066299	3.7796088836129065	3.8011118784439266	3.8218549650128066	3.8414782522638076	3.8598022091238424	3.876765560151828	3.892381651525698	3.9067085137246265	3.9198287576958704	3.931836382070837	3.942828357603376	3.952899464402666	3.9621393095305475	3.9706307798085287	3.97844941789997	3.985663373980667	3.992333699866224	3.998514831656296	4.004255161217063	4.009597633646929	4.014580332584708	4.019237031584189"
"2006-12-18	3.4356853747675555	3.568021759833915	3.646267732804825	3.6918697696644105	3.7412191821856355	3.7385529696570052	3.737942555992543	3.745753589173632	3.7604353639819883	3.7794980930859357	3.800860962273063	3.823028259678182	3.845004841532055	3.8661710511500234	3.8861723495814537	3.904834111161002	3.9220995975804276	3.9379863159552286	3.9525560640228976	3.9658948218284467	3.9780995701516644	3.989269898247955	3.999502871778192	4.008890084482213	4.0175161455266	4.0254580886993026	4.032785354669717	4.03956011265648	4.045837767414646	4.051667551949393	4.057093143320073	4.062153263677683	4.066882245064767"
"2006-12-19	3.4406596263114584	3.577097742475029	3.657549441675078	3.704479396341166	3.7571000132042434	3.757834443813218	3.7609056255224287	3.772258022504897	3.7900685807910026	3.8117312201876716	3.8351521214301405	3.8588794999157012	3.8819876238618765	3.9039328165121345	3.9244328074794237	3.94337668451655	3.9607612262887724	3.9766473758950815	3.9911312671745782	4.004325438483472	4.016347022097791	4.02731062243737	4.037324289097714	4.046487491108465	4.05489035239486	4.062613654384509	4.069729280757735	4.0763008942996874	4.082384713171516	4.088030305391594	4.093281354123684	4.098176368217136	4.102749326271008"
"2006-12-20	3.444994290159224	3.5836878894876745	3.6656247427486752	3.713530698840859	3.7676276005132525	3.7685344481733205	3.7715607799877695	3.782894654722507	3.8007615219939574	3.8225520314042125	3.846155857349337	3.8701034024419267	3.893453561367968	3.91565060762793	3.9364033896650104	3.9555947848341506	3.9732174721020157	3.9893298930104533	4.00402684914015	4.017420375027648	4.029627665926595	4.040763760573244	4.050937371625048	4.060248758267669	4.068788890990101	4.076639406463185	4.0838730212762115	4.090554189727025	4.0967398694142965	4.102480310790882	4.107819821362382	4.112797477606277	4.117447771918076"
"2006-12-21	3.452965512486792	3.5924101328186873	3.675236384745604	3.7239549575879147	3.779915055447607	3.7812931481327734	3.7843070593285524	3.795503376880481	3.8132365391903513	3.834940785593202	3.858515048330955	3.882484978769202	3.9058996977980227	3.928192804758281	3.9490633911273654	3.9683861735776342	3.9861473871143267	4.002400608597212	4.017237116137561	4.030766503602829	4.0431043679764285	4.0543647854119875	4.064655972428434	4.074078024663955	4.0827219786050355	4.090669688931947	4.09799418513754	4.104760288118011	4.111025346720131	4.116840007362187	4.122248965017924	4.127291666791448	4.1320029539884535"
"2006-12-22	3.4483437385540165	3.5979872406499736	3.6851718632205164	3.735414687156582	3.789682500695624	3.788092883876853	3.788677335339627	3.7979386933132417	3.814171831066019	3.834758104094738	3.8575392875739896	3.880982546019544	3.904081883654092	3.9262221715914896	3.94706139679872	3.966440816133419	3.9843201923523837	4.0007326579673315	4.01575404310281	4.029482513680388	4.042025397979494	4.053490937679639	4.0639833578585804	4.073600135338439	4.082430693390758	4.090555997412102	4.098048698509036	4.104973591132541	4.111388232575196	4.1173436275625885	4.122884918371853	4.128052045568132	4.1328803605378885"
"2006-12-27	3.4495850741193803	3.606597116926979	3.6996306120319917	3.754405740687976	3.818392481136065	3.8200608973788794	3.8214879586454047	3.830598973540876	3.8462902965437213	3.8662267154765892	3.8883844868807977	3.9112889834882907	3.9339526120965354	3.955758504302757	3.9763536130093655	3.995564798964357	4.0133371910105735	4.0296905669516345	4.044689293629564	4.05842208641678	4.070988708565536	4.082491485875089	4.093030108595364	4.102698640539149	4.111583982444882	4.119765271015894	4.127313860801213	4.134293652032205	4.14076160787404	4.1467683597033265	4.152358836505136	4.157572879665568	4.162445821122985"
"2006-12-28	3.393942243478915	3.59977265617637	3.708677178135514	3.7663092285767132	3.821922914466236	3.8233880486207537	3.8302079257554977	3.846114637738259	3.868162717446294	3.893309633851817	3.919362431994484	3.9449271977288953	3.969199126847096	3.9917703197539907	4.012485920124044	4.031344453389859	4.04843170643232	4.06387826804264	4.077833121806388	4.090447846081025	4.101867669477523	4.11222685875181	4.121646772872644	4.13023550065976	4.138088390317106	4.145289037512136	4.151910467214584	4.158016353059692	4.163662186856414	4.168896353723802	4.173761094361146	4.178293351201253	4.18252550364171"
"2006-12-29	3.4864386022413245	3.6178472564776767	3.7041079311931586	3.759463191412099	3.8316117849329365	3.8335887879737918	3.836361153832899	3.849839823055916	3.871369095080813	3.897094653810509	3.9241611575275126	3.950796603308829	3.976019190668191	3.999358829984694	4.020656530175784	4.039932255536598	4.057301629482622	4.072925088640992	4.086977875159149	4.099633114502927	4.111052944585462	4.121384483218415	4.130758612256039	4.139290325190066	4.14707987511415	4.154214269371608	4.16076885021079	4.166808819458977	4.172390636849846	4.177563263752569	4.182369247877653	4.186845657203496	4.191024877367026"
"2007-01-02	3.4702091393370478	3.6202383786759342	3.707385621479907	3.7570881281880677	3.8088532820030845	3.8091724281464803	3.8150354760079863	3.8305695306892615	3.852687769254725	3.8781805732667434	3.904735690024083	3.930880490760599	3.955759764785133	3.978934313617254	4.000230716896268	4.0196373134920895	4.037235119185312	4.053153367555646	4.067541765384695	4.080553808739767	4.092337263526287	4.103029187367488	4.112753757643569	4.121621775827608	4.129731124245513	4.1371677201341175	4.144006687611819	4.150313581645657	4.1561455703031545	4.161552526703854	4.166578009625559	4.171260127970646	4.175632293402484"
"2007-01-03	3.4720740482967134	3.619616357261823	3.7046399220230146	3.752796025783731	3.8027125110236115	3.8039224208566917	3.8109540347283426	3.8273732689341218	3.850018026320151	3.8757209446771475	3.9022385024385513	3.928165935000976	3.9527060358962793	3.975465603830011	3.9963058738916515	4.015240214764557	4.03236699205926	4.047826916803549	4.061776830781726	4.074374247572817	4.085768777055983	4.096097853670406	4.105485080165884	4.1140401000081335	4.121859310934719	4.129026993779175	4.135616599898832	4.14169204849633	4.14730895288743	4.152515736434188	4.1573546237732835	4.161862507260375	4.166071696219889"
"2007-01-04	3.4864501366508116	3.6304248211172245	3.7134204408999745	3.760388618339515	3.8087552559213727	3.8101184192983206	3.817921977407233	3.835362877821384	3.8590717443372813	3.885772016305472	3.913172507748096	3.9398559249379006	3.965030688297424	3.9883173084501102	4.0095932209869884	4.028887603656522	4.046312932634368	4.0620218912245845	4.076181162914285	4.088956186552535	4.100502868697614	4.110963604638446	4.120465887661525	4.129122407735012	4.137031950615739	4.144280674975199	4.150943516274331	4.157085574390643	4.162763409320047	4.168026210196301	4.172916826975277	4.177472667672477	4.181726471064261"
"2007-01-05	3.482087380999897	3.6384502412172894	3.7296032460386055	3.7820292133205853	3.839848526892406	3.8438461716058394	3.85247471331172	3.8700985624734496	3.8937398469381668	3.920286371557511	3.947520314777668	3.97405536217075	3.99911038990196	4.022306690513728	4.043518343160635	4.062769819528635	4.080168876601481	4.095864037409544	4.110018564734336	4.122795208039965	4.13434782689651	4.144817298283211	4.154330014408502	4.162997883748865	4.170919149779249	4.178179604544849	4.184853943694341	4.191007117376418	4.196695598798001	4.201968533482206	4.2068687567583485	4.211433680934592	4.215696060955154"
"2007-01-08	3.48066522720493	3.641851083748293	3.731414259539373	3.780352171554694	3.828150328486997	3.831131633661975	3.8422367960852615	3.8631091686973305	3.8897522349796483	3.918710826151348	3.9477119761999813	3.975434630010346	4.001203917276387	4.024750958153465	4.046047186403519	4.0651967221939955	4.082369221676566	4.097759524624241	4.111564477113241	4.123970475832315	4.135147528932585	4.145247151149249	4.154402414795874	4.162729127617862	4.170327522080561	4.177284100170964	4.1836734379768625	4.189559851247277	4.1949988802909335	4.200038585028475	4.204720658394769	4.2090813746532	4.2131523923149325"
