"IF_3M	IF_6M	IF_9M	IF_1Y	IF_2Y	IF_3Y	IF_4Y	IF_5Y	IF_6Y	IF_7Y	IF_8Y	IF_9Y	IF_10Y	IF_11Y	IF_12Y	IF_13Y	IF_14Y	IF_15Y	IF_16Y	IF_17Y	IF_18Y	IF_19Y	IF_20Y	IF_21Y	IF_22Y	IF_23Y	IF_24Y	IF_25Y	IF_26Y	IF_27Y	IF_28Y	IF_29Y	IF_30Y"
"2012-10-08	0.7875170598266195	1.187198396453585	1.3822918314526902	1.4808716093464227	1.8234531422861124	2.494127982885459	3.2386765549738703	3.8363318248133593	4.240810691055965	4.487693919253281	4.628359548195215	4.70466862286661	4.744573812050003	4.764856519160342	4.774934336897319	4.779849822646691	4.782210761556284	4.783330109206084	4.7838549478168195	4.784098684559685	4.784210933233015	4.784262248048476	4.784285554108236	4.784296077723628	4.784300804776986	4.784302918108291	4.784303858887819	4.784304276062384	4.784304460395359	4.784304541579552	4.784304577227643	4.784304592837462	4.784304599655289"
"2012-10-09	0.8577596824722882	1.271653829699499	1.4538562853227681	1.5293521669977963	1.8027027459366138	2.4725319461143336	3.235771332284817	3.8451336120403585	4.251933469438534	4.496087074092273	4.632670532599844	4.705360694940163	4.74263524417733	4.761207451307467	4.770251735440204	4.774574755537486	4.776609357831051	4.777554520666254	4.777988726440789	4.778186289772099	4.778275430024358	4.778315354372192	4.77833311932193	4.778340978186025	4.778344436673079	4.7783459515119775	4.778346612195208	4.778346899229602	4.778347023490536	4.7783470771101655	4.7783471001784354	4.778347110075563	4.778347114310979"
"2012-10-10	0.8040965661704149	1.217565744619769	1.4216479220497682	1.524110383019078	1.8467604555808705	2.4823296279549645	3.2039199855079854	3.7925312940452693	4.196186679689115	4.445491539313057	4.589109914639713	4.667845750919441	4.709442865538421	4.730798027632305	4.741513676005596	4.74679134977272	4.749350795452491	4.750575920601112	4.75115584421241	4.751427722984444	4.751554117410806	4.751612444141953	4.751639184036448	4.75165137144063	4.751656897085002	4.7516593905199	4.751660510857877	4.751661012279709	4.751661235897709	4.751661335298105	4.751661379349624	4.751661398817829	4.751661407399527"
"2012-10-11	0.7768408495446266	1.187726367859419	1.4004986541233677	1.5151896462470518	1.8676743467710466	2.4961542907309635	3.202926455505713	3.782918944529996	4.1846127223832	4.435519865949073	4.581792093170099	4.662969145690731	4.706391303406296	4.728964098851288	4.740434126548988	4.746155111039096	4.748964865455033	4.75032695205552	4.7509799344646915	4.75128997245613	4.75143594710717	4.751504169498221	4.7515358453133105	4.751550466631735	4.75155718035407	4.751560248536199	4.751561644686111	4.751562277510384	4.751562563322315	4.751562691984847	4.7515627497295005	4.75156277557353	4.751562787110379"
"2012-10-12	0.7612528873146864	1.1446321916544768	1.3318803369370258	1.428815550946645	1.7857554144749557	2.4527243367609923	3.1668828963635134	3.7243978176674455	4.092473308275737	4.311944495830878	4.434192931369156	4.49905522408918	4.532239137148163	4.548743064781301	4.556768107874825	4.560599063235209	4.562400067123307	4.563235874213181	4.563619488219592	4.563793881498858	4.563872502656987	4.563907687657844	4.563923331575136	4.563930246816485	4.5639332877107135	4.563934618620518	4.563935198636777	4.563935450428718	4.563935559346462	4.563935606307554	4.56393562649462	4.56393563514836	4.563935638848512"
"2012-10-15	0.7682996720627031	1.155662220112685	1.3441586614755785	1.4402081181766562	1.7843773103770424	2.4411212740314525	3.1533256173127038	3.713940631232747	4.086551128130694	4.310059793629956	4.435256782852582	4.502041843017621	4.536388872155529	4.553559326325675	4.561950939424617	4.565977066593957	4.567879289749527	4.568766460349163	4.569175664835961	4.5693626095003195	4.569447303808515	4.5694853927604395	4.56950241080847	4.569509970275408	4.569513310703503	4.569514779847179	4.5695154232291255	4.5695157038901595	4.569515825887208	4.569515878743692	4.569515901575582	4.569515911410722	4.569515915636471"
"2012-10-16	0.7244306797872859	1.1207617605460385	1.3365852848054232	1.460413614843219	1.831887526310819	2.4446581529314155	3.139694753762174	3.7239898002689547	4.140118575787756	4.4077501833989565	4.5684899807910835	4.660419337799367	4.711101959527685	4.738260077488024	4.752485673863	4.759800177730849	4.763503586576905	4.76535440977171	4.766269142227807	4.766716900748566	4.766934243716736	4.767038965343492	4.767089093307154	4.767112948488415	4.767124241356743	4.767129562038256	4.767132058148508	4.767133224583708	4.767133767713589	4.76713401978365	4.76713413641806	4.767134190235211	4.767134215003335"
"2012-10-17	0.743909131143031	1.1119510931898766	1.2849133051814974	1.3688425029564257	1.698645741930747	2.387705407864887	3.154656801971176	3.7701409478071835	4.186688647360743	4.441037402867335	4.586055285986106	4.664795451634993	4.706014937585104	4.726989944035536	4.737424747080281	4.742521063870258	4.744972225172036	4.746136002974398	4.746682473102726	4.746936636186212	4.74705386568003	4.747107540991453	4.747131957723461	4.747143000551991	4.747147968894958	4.747150193755155	4.747151185831078	4.747151626491613	4.747151821532489	4.747151907579739	4.747151945428445	4.7471519620307365	4.7471519692947615"
"2012-10-18	0.7878132076254207	1.192015062917882	1.3833437955057377	1.4662798004417326	1.6722093018424005	2.2313219054546884	2.962307652605305	3.6151882597193	4.098031924114261	4.417608069976559	4.614269796465586	4.729233603360071	4.793924332774353	4.829271050229706	4.848138300568597	4.858019649325802	4.863113950144617	4.865705708125591	4.867009448136909	4.867658900993154	4.867979682649832	4.86813694480052	4.868213533300436	4.86825061331846	4.868268470717629	4.868277029754976	4.868281114409662	4.868283056095518	4.868283975790509	4.868284409980665	4.868284614343677	4.868284710264471	4.868284755170253"
"2012-10-19	0.7926569886455397	1.1990926695822068	1.390475145260499	1.4717737276725984	1.6628885268747098	2.206932133374668	2.9287887140928675	3.5778152878829435	4.0598856224110875	4.380025324136441	4.577603516476254	4.693405526909729	4.758727480026265	4.794502455010787	4.813641386886705	4.823687062746532	4.828877244475829	4.831523385137361	4.8328572703910675	4.83352311795075	4.833852673612587	4.8340145670195716	4.834093570973702	4.834131897627152	4.834150392479655	4.834159274786934	4.834163522169094	4.834165545222412	4.8341665053569365	4.8341669595347465	4.834167173727059	4.834167274459216	4.834167321710076"
"2012-10-22	0.7951199719830093	1.219858609647531	1.4328982909676462	1.5326535356738873	1.7359240065897907	2.2333315666961298	2.910922313443642	3.5380592446943666	4.016676457319452	4.34283311258884	4.549215040907822	4.673167652364118	4.744788734065416	4.784957147062006	4.806958947771408	4.818780834029723	4.825032608986345	4.828294752840665	4.829977588925128	4.830837197445475	4.831272539827263	4.831491358660673	4.8316006126969056	4.831654838325525	4.831681608626299	4.831694761236141	4.831701195183766	4.83170433006305	4.83170585198019	4.831706588389213	4.8317069436283475	4.831707114511321	4.831707196498242"
"2012-10-23	0.8162318663270138	1.2587901344349035	1.4846127545734227	1.5918281918754715	1.7861609400041871	2.2541828080673696	2.912712414068803	3.535468680322266	4.018977785101955	4.353503882212749	4.568185517694474	4.698868767626153	4.775369811145869	4.818826021472981	4.842929498385732	4.856042402296311	4.863062736409264	4.866770929596662	4.8687072447869415	4.869708364132881	4.870221517546122	4.870482562703805	4.8706144701260286	4.870680726142393	4.8707138280322	4.870730286198941	4.870738433416117	4.8707424504734025	4.870744423930017	4.8707453902025435	4.870745861874894	4.870746091464952	4.870746202927647"
"2012-10-24	0.8240627282992072	1.2755054022283332	1.5095505043191473	1.623456644074885	1.826656795824416	2.285337057432205	2.9308328515469757	3.543417962734126	4.020688894595112	4.351977787886011	4.565239604067671	4.695444000314011	4.771884208657598	4.8154280332245	4.839646853854387	4.852858408398491	4.859950611644388	4.863706763958222	4.86567331541711	4.866692741917439	4.8672166457383135	4.867483853210103	4.867619224266554	4.867687395491791	4.867721541801564	4.86773856276098	4.867747010104443	4.867751185754675	4.867753242336851	4.867754251863678	4.867754745896625	4.867754986977904	4.867755104314272"
"2012-10-25	0.84307622649502	1.295192805211304	1.5217423806677033	1.6259297573623925	1.8098689031679598	2.282140070207234	2.9456081401257013	3.5670046291584887	4.044083229667702	4.3703300419710445	4.5772312447592824	4.701683943760425	4.773670375463803	4.814074457360065	4.836217578784827	4.848120180180404	4.854416462610947	4.857702500758137	4.859397896575887	4.860263994605972	4.860702642588014	4.860923125029023	4.8610332076849465	4.861087842340071	4.861114812956073	4.861128062982127	4.861134544008553	4.861137701511678	4.861139234245211	4.861139975801407	4.861140333479431	4.861140505513461	4.861140588041648"
"2012-10-26	0.8902136312586144	1.3400856745891723	1.5402780018867794	1.6095449301471874	1.6934921646910084	2.1683203868211685	2.8779557974744066	3.544140625715565	4.051016420828518	4.393303950094108	4.607349228510853	4.734213966585166	4.806494409735679	4.846446442183595	4.868006190700803	4.879416765193686	4.885359597301681	4.8884132304628	4.889964357471169	4.890744503894571	4.891133514591643	4.891326028094224	4.89142066373068	4.891466908275515	4.891489385791093	4.891500258769676	4.891505495492717	4.8915080076891595	4.891509208516823	4.891509780617831	4.891510052353128	4.891510181060651	4.891510241865515"
"2012-10-29	0.893854031855172	1.34277512927072	1.5431805700977925	1.6160156827634609	1.7405771723994015	2.251188155373418	2.9626279381484206	3.6046779616096245	4.077920455529671	4.388432375985183	4.57737492932898	4.686432375272998	4.746972349793038	4.7795867546500865	4.796744545470545	4.805598605112571	4.810095341848454	4.812348694464015	4.813465038990192	4.814012671726482	4.814279023853549	4.8144075976407334	4.81446925074974	4.8144986394241345	4.814512574052991	4.814519149574506	4.814522239027847	4.814523684869817	4.8145243590828555	4.8145246724415705	4.814524817642878	4.814524884737261	4.8145249156601615"
"2012-10-30	0.8711283380250876	1.3121168947830917	1.5139455878829082	1.5936286486577913	1.7564753349336613	2.285362654959897	2.9933254948978556	3.6221137967485264	4.080928372517413	4.379614838597883	4.5601286639665135	4.663674146561326	4.720817361510871	4.751428248199935	4.76744364237718	4.775663695530516	4.779816282996995	4.781886253123243	4.78290640547256	4.783404259308074	4.783645152643335	4.783760839813341	4.783816029502556	4.7838422027568965	4.783854549467291	4.783860345977414	4.783863055546438	4.7838643171491135	4.783864902454626	4.783865173106481	4.783865297880235	4.783865355241902	4.783865381544454"
"2012-10-31	0.8436175734906275	1.2797659265797243	1.4855220696850289	1.570453580647154	1.7270791310273772	2.226428886231698	2.920881568648782	3.5580916942449594	4.037239905952168	4.358291445343013	4.557865963975667	4.675568014427954	4.7423346959126444	4.779091090338649	4.798851604777319	4.809272260758508	4.81468061425784	4.817450163936472	4.8188522894216295	4.819555171001819	4.819904510792661	4.8200768317602	4.820161268009163	4.820202395908494	4.820222322303975	4.820231930337852	4.820236542994111	4.820238748709854	4.82023979965311	4.820240298734597	4.820240535022754	4.820240646578909	4.820240699110168"
"2012-11-01	0.8406720833429269	1.2595369925410083	1.4448555777680063	1.512049801433541	1.651370952594334	2.1851519091408846	2.913448327360574	3.5670064293481074	4.04819472319439	4.364170604591593	4.556777938072831	4.668209953802385	4.730234260348426	4.763745969501078	4.781430256449586	4.7905852835724865	4.795250206135372	4.797595706783618	4.79876167622888	4.799335632947985	4.799615764111991	4.799751465766023	4.799816767531649	4.799848006398445	4.799862871324458	4.7998699110425	4.799873230515696	4.7998747896187615	4.799875519279555	4.799875859639454	4.79987601792539	4.799876091332009	4.7998761252873665"
"2012-11-02	0.8489121154055166	1.27045277874576	1.4555387265659157	1.5212077163653674	1.6545483761675008	2.18777920421444	2.9174040819492086	3.5716569877910693	4.052601770697541	4.3678315141778015	4.559602046942391	4.670321659748556	4.731820135019492	4.764977182400441	4.782436869141566	4.7914561779545215	4.79604202314105	4.798342773199468	4.799484016632086	4.800044582054685	4.800317582776131	4.800449542731288	4.800512905805672	4.80054315130081	4.800557512219607	4.800564298453496	4.800567491438846	4.800568987870779	4.800569686678619	4.800570011938153	4.800570162872883	4.800570232718251	4.800570264956142"
"2012-11-05	0.8185117709041911	1.2300191523518507	1.4186008064401499	1.4961125069280499	1.6988940257616925	2.2769134214287288	3.0171102509304752	3.6628925918525157	4.129446514530362	4.431167067384331	4.612617680174392	4.7162894155675765	4.77331111093114	4.803767221719495	4.8196593835445	4.827796239945501	4.831897381447918	4.833937265964293	4.834940500525942	4.8354291162725165	4.8356650796398295	4.8357781843107865	4.83583204185176	4.835857536811202	4.835869541983025	4.835875168179054	4.83587779353818	4.835879013817294	4.835879578980727	4.835879839874202	4.835879959946102	4.835880015053558	4.835880040280286"
"2012-11-06	0.8381980889709375	1.24873901051836	1.4252357252456669	1.4857399734631827	1.6277673160171346	2.1875168839301082	2.9369453575018536	3.5999177969450837	4.082067977054745	4.395105624724999	4.5838711718688065	4.691942047998523	4.751481143592576	4.783326269772253	4.799963721221837	4.8084917162774445	4.812794476256101	4.814936752035547	4.815991337689804	4.816505432757839	4.816753922109699	4.816873135287859	4.816929950697033	4.816956868945492	4.816969555156227	4.816975505590776	4.816978284618222	4.816979577426874	4.816980176695124	4.816980453570413	4.816980581107973	4.816980639692794	4.816980666534877"
"2012-11-07	0.8013447549748847	1.2026688968797963	1.3841301148700538	1.455541445803675	1.6337159998638207	2.192098851154064	2.9250567256212676	3.5736249835281466	4.04755375414691	4.3572196961704	4.545281039847081	4.653755899670526	4.7139785932351606	4.74644213252813	4.763537219589319	4.772369790465792	4.776861989139617	4.779116588733748	4.780235420922792	4.780785239937472	4.781053144164628	4.781182710541387	4.781244959223441	4.781274689959751	4.781288814810083	4.781295493501695	4.781298637799136	4.781300112317197	4.781300801316686	4.781301122209602	4.781301271210434	4.781301340203678	4.781301372067999"
"2012-11-08	0.8028960048957288	1.203063750133424	1.3850364020133945	1.4601508859885826	1.6760823993631355	2.268184753433843	3.0071461450916237	3.64087341717999	4.09220607228197	4.380291351237988	4.551402590730215	4.6479963461562255	4.7005013872867245	4.728220316365919	4.742518270785353	4.749755472989798	4.753361815667525	4.755135329937108	4.7559977375339155	4.756413044560773	4.756611355356977	4.756705346850356	4.75674960217621	4.75677031731984	4.756779962697652	4.756784432464152	4.756786494893391	4.756787442811049	4.756787876928154	4.75678807508881	4.756788165270138	4.7567882061967754	4.756788224722546"
"2012-11-09	0.83654389232942	1.2297289408521141	1.3915024266328686	1.44667977638581	1.6434804827809222	2.2625613449040456	3.0135030056577787	3.6407559332368695	4.079667186018868	4.3573789260823625	4.5222729417618055	4.616062991502359	4.6678093723297085	4.695727051642445	4.710535889504027	4.718288682124669	4.72230545924196	4.724369180780159	4.725422186081422	4.725956397159909	4.726226098097182	4.726361692288344	4.7264296172120535	4.726463536030216	4.726480426214234	4.726488815818145	4.726492973697166	4.7264950301490725	4.72649604537118	4.726496545714299	4.7264967919203835	4.726496912898238	4.726496972263903"
"2012-11-12	0.7734966925146622	1.1899714195550288	1.4028417037751453	1.5069459686685889	1.736707615530932	2.2474444422904156	2.9249022930985795	3.546264934337737	4.01840069247451	4.339302341223363	4.541997057855849	4.663570157600747	4.733737706219769	4.773052066223342	4.794566353579729	4.8061160981231135	4.812218625367957	4.815400088670015	4.817039827036033	4.817876643502866	4.818300035202225	4.818512634126965	4.818618671846366	4.818671243830555	4.818697168268613	4.8187098902012035	4.818716105784474	4.818719130371804	4.818720596779174	4.8187213053416755	4.818721646654196	4.818721810592079	4.818721889124844"
"2012-11-13	0.7770224703511186	1.1821398707275321	1.381084116842075	1.474745151757702	1.7168369270806494	2.275194833819178	2.9785348186411937	3.5958288309780313	4.046618939282686	4.341758875690928	4.521570179490529	4.62567987242413	4.683718188791247	4.715140083687982	4.731760659099484	4.740387199448781	4.744794851296731	4.747017302693363	4.748125334834109	4.748672398346438	4.748940211116521	4.749070341509778	4.7491331546757225	4.749163295729731	4.7491776825916325	4.749184516977898	4.7491877495895745	4.749189272580115	4.7491899875343515	4.749190322057714	4.749190478105103	4.749190550693996	4.749190584372923"
"2012-11-14	0.7731164012172376	1.1702585411306554	1.363319499089497	1.4549657830189742	1.7125217769449381	2.2806354303704506	2.977223282060603	3.5855366528994868	4.03418331203771	4.334528082956724	4.523689278215375	4.6380394255759265	4.70519839822588	4.7438186988942395	4.765677959542741	4.777899610769843	4.784666861435892	4.788384716751448	4.790414137169444	4.791515945978446	4.7921113971563996	4.792431925978362	4.792603870564922	4.792695828269072	4.792744875206789	4.792770971652463	4.792784826409865	4.792792167353136	4.792796049887501	4.792798099890453	4.792799180643605	4.7927997496035974	4.792800048736928"
"2012-11-15	0.8306971322394183	1.2388552089481593	1.4166024434636668	1.4806756618365355	1.6421215740504422	2.2101759242793797	2.9545672326664256	3.606124833580181	4.076252907663669	4.37940881466452	4.561064549520289	4.664439255257236	4.721058122414636	4.751167595166038	4.766809178221281	4.774781731279906	4.778781829752714	4.780762372416618	4.7817319555818285	4.78220200977216	4.782427963136676	4.782535769858344	4.782586867552326	4.782610944301101	4.782622229274601	4.782627493519712	4.782629938638073	4.782631069895515	4.782631591413	4.782631831049105	4.782631940829926	4.782631990982531	4.782632013835584"
"2012-11-16	0.7926929397809612	1.1965559175937983	1.3851659043979794	1.4645826811314038	1.6585836402899758	2.2093075224278884	2.9308056424237803	3.5728740398527554	4.045356865335848	4.3563635055034124	4.546659678993533	4.657253584160691	4.719117642366755	4.752718433718104	4.770546215978253	4.779826930581344	4.784582658429604	4.7869875002642255	4.788189865404234	4.7887851721725205	4.7890774162049	4.789219812562	4.789288736922829	4.789321901914883	4.789337775880535	4.789345337522295	4.78934892399314	4.789350618364752	4.789351415970608	4.789351790198769	4.789351965251149	4.789352046906571	4.789352084897373"
"2012-11-19	0.825406953970715	1.2385486762705398	1.4242565156709404	1.4954533528339837	1.6589630709368848	2.205118208998549	2.931938229947103	3.5775029664705924	4.049694231153654	4.358172441067692	4.545374161971925	4.653238665670083	4.7130470461131155	4.74524238235942	4.7621711026785905	4.770904180593982	4.775338690808778	4.7775607051929025	4.778661537119942	4.779201600827788	4.77946430473008	4.779591138544794	4.779651969400383	4.779680972647256	4.779694727910424	4.77970122050125	4.779704271835926	4.779705700250522	4.77970636653509	4.779706676303159	4.779706819885189	4.7797068862522	4.779706916849579"
"2012-11-20	0.8161234311638772	1.221515097316903	1.4032216042174994	1.4746097646191245	1.6666632708671685	2.2465866405438355	2.9886450938291116	3.632968149297758	4.0959707587067875	4.393749832142527	4.571841634616303	4.673032779374517	4.728383412840298	4.7577843763752306	4.773041719198151	4.780810719753595	4.784705017774316	4.786631428626386	4.787573681291408	4.7880300924750205	4.78824930202911	4.788353803754795	4.788403293960925	4.788426594101718	4.788437506133455	4.788442592253019	4.788444952710873	4.788446043909533	4.788446546549526	4.788446777322908	4.788446882957098	4.788446931175766	4.7884469531295055"
"2012-11-21	0.8141659802249936	1.2182222435116223	1.3986971504150318	1.4687565290127367	1.6549073529335345	2.231238548985548	2.9734401165593756	3.620260933488167	4.086437513542325	4.387063920009868	4.56731768363111	4.6699910903489545	4.726289150663289	4.756265243144571	4.771858122063486	4.779816789882662	4.783815572453187	4.785798320848028	4.786770404552885	4.787242367891942	4.787469576982069	4.787578145220377	4.787629681233611	4.787654001126167	4.787665417278571	4.787670750766804	4.7876732317931445	4.787674381399331	4.787674912176597	4.787675156435789	4.7876752685032695	4.787675319777625	4.787675343176958"
"2012-11-22	0.7770989060368088	1.1677670037009662	1.347654050609819	1.4232146921803093	1.6359975530740947	2.2191876937795065	2.959186405558164	3.6044825704912844	4.071689287466938	4.374818708320225	4.557815035476166	4.662804406486315	4.7208024609256425	4.751919174117649	4.76823045219518	4.776620718983846	4.780869445101284	4.782992738042136	4.784041963689666	4.784555421683243	4.784804571170681	4.784924570614827	4.784981986570833	4.785009297151528	4.785022219394245	4.7850283046528075	4.785031157961845	4.785032490611616	4.785033110806478	4.785033398489877	4.785033531532383	4.785033592888327	4.785033621111383"
"2012-11-23	0.7342325714833535	1.1118000766672225	1.2938790673139025	1.378198177627695	1.6228064841384082	2.2080572310730204	2.941552662199988	3.585014570667952	4.0558415379699495	4.3650923918883535	4.554240114006262	4.664232988939217	4.725835906446418	4.759349252532047	4.777164524673886	4.786458262543529	4.791231401119176	4.793650758863192	4.794863348309052	4.795465230131725	4.79576146224845	4.795906179366649	4.7959764126834905	4.796010298018536	4.796026560566231	4.79603432837459	4.796038022702912	4.7960397728233835	4.796040598943154	4.7960409876212085	4.796041169936548	4.79604125521593	4.796041295003089"
"2012-11-26	0.41543838865374205	0.7232804835850892	0.9671020432299109	1.1704817679807533	1.8298312720914538	2.4497352283962854	3.041718103928252	3.553337772766646	3.9575378338180798	4.255857233939502	4.465060213532678	4.606138970772554	4.698404002086504	4.757280239933363	4.794103456797493	4.816752781827866	4.830489294451712	4.838720771780757	4.843602482384022	4.846471525869365	4.848144340174204	4.849112837045484	4.849670048081377	4.849988829348868	4.85017027947397	4.850273085754351	4.850331089892756	4.850363690938706	4.850381949832509	4.850392142991478	4.8503978163714025	4.850400965346955	4.850402708664903"
"2012-11-27	0.42251188563742126	0.7295427045481198	0.9688554725712422	1.1666179606927116	1.8127069230136286	2.437280885836291	3.0376647612853347	3.552366957864127	3.9531221411293	4.243745581238777	4.443692052674955	4.575861225014813	4.660545754473615	4.713471025388382	4.745883061967358	4.765401102568764	4.776989074356322	4.783786193403492	4.787731766085896	4.790001353616807	4.791296487261375	4.7920303428805155	4.792443550771162	4.792674901565685	4.792803773704456	4.7928752299782555	4.792914684333521	4.79293638533511	4.792948279462714	4.792954777390915	4.792958316667083	4.792960239082187	4.792961280581244"
"2012-11-28	0.4161793861051972	0.6968542539071692	0.9033258234001842	1.0696781500363386	1.6562256179782011	2.308711647706051	2.956964991930299	3.5028686767725556	3.9123779230919657	4.196116290022614	4.38187047158414	4.498455297492672	4.569290733076857	4.611237989450407	4.635566790604827	4.649436810258223	4.657231038110953	4.661557607702359	4.663934068563882	4.665227466464303	4.665925758812833	4.666300085719007	4.66649947988642	4.666605090626346	4.6666607428284035	4.666689933584423	4.666705180393048	4.6667131134703865	4.666717226601291	4.666719352262198	4.666720447515541	4.666721010285554	4.666721298708251"
"2012-11-29	0.4375830010696262	0.7189359768588872	0.9163108915558276	1.0704087691936266	1.626676181038075	2.2875188032275666	2.9528701914878237	3.507251730863052	3.9149912682626287	4.190859847034463	4.366850455438499	4.4743611682990165	4.537895555506088	4.574472659320354	4.5950902277021095	4.60651134713609	4.61274653935576	4.6161086640554	4.617902385307309	4.618850542709423	4.619347691144314	4.619606501625809	4.6197403800662125	4.619809239270057	4.619844474951482	4.619862421653212	4.619871523956848	4.619876122734893	4.619878437985603	4.61987959981243	4.619880181087659	4.619880471099999	4.619880615421906"
"2012-11-30	0.44657741913588644	0.7381309518476975	0.9441240785318641	1.1039789229340542	1.6543535624397734	2.286751731300196	2.9270781935421653	3.4679125926070906	3.8717742357187657	4.149279546041643	4.3290714432817605	4.440605044298802	4.507531011031048	4.546650145068959	4.569036270522808	4.5816250623579755	4.588601529597813	4.592420002348013	4.59448777877839	4.595597174859852	4.596187561403242	4.596499496706003	4.596663259384836	4.596748742088261	4.596793133818467	4.596816079400735	4.5968278894930235	4.596833944643814	4.596837038175188	4.596838613484015	4.596839413259484	4.5968398181700705	4.596840022638373"
"2012-12-03	0.41660162358159347	0.6961197033791784	0.9009520619325997	1.0657129899207405	1.6478537747132016	2.294506144922547	2.9317731705725407	3.463024933116049	3.857296923633501	4.1275090099708525	4.302469793236493	4.4110726029929905	4.476331053953842	4.514549336373534	4.536470617450728	4.548830009262997	4.555698567898507	4.559469134666523	4.561517286276753	4.562619663408603	4.563208236042702	4.563520251915956	4.5636846130246385	4.563770703231287	4.563815565903033	4.563838836272558	4.563850855873837	4.563857040365035	4.563860211275488	4.563861831788631	4.563862657480941	4.563863077025048	4.56386328965139"
"2012-12-04	0.43100985676669445	0.7140380334230407	0.9161086144916375	1.0749310171961923	1.63154421772715	2.269763255024511	2.911639801793651	3.4516808373995493	3.8541090711251904	4.1303306514291505	4.309203802281373	4.420155022823641	4.486740634753012	4.525672879435504	4.54796173196544	4.5605024252050255	4.567456387130118	4.571265022718841	4.57332890550366	4.5744370205087455	4.575027172174662	4.575339226877922	4.575503183318386	4.575588837012955	4.5756333544438235	4.575656384353838	4.575668247935395	4.575674335736914	4.57567744864395	4.575679035202549	4.5756798413966	4.5756802499169975	4.57568045639103"
"2012-12-05	0.42489418238072574	0.7131256588901849	0.924770705232131	1.0934773563707765	1.665422924681856	2.285625636094995	2.9044814209726955	3.430828183143219	3.82991254585838	4.1093758133117415	4.294240531426661	4.4114531886135335	4.483385511090331	4.526404178513208	4.5515986260571815	4.566101434263398	4.574329662242254	4.578940797861374	4.581497634102646	4.5829023641020585	4.583667906977397	4.58408213551306	4.584304848263669	4.584423910139463	4.5844872341625	4.584520757208519	4.5845384289908155	4.584547708784911	4.584552564542422	4.584555097099902	4.584556414004366	4.58455709687565	4.584557450058614"
"2012-12-06	0.45451652049662705	0.7528353101961507	0.9641397090279895	1.1278307684493782	1.6821643290379917	2.310043365531108	2.9456932370337086	3.484210249629327	3.8878460050404247	4.166277678873204	4.347376942418537	4.460160161366441	4.528098509613565	4.5679624864975	4.590862303714699	4.603789096038469	4.610980092348793	4.614930884423674	4.617078388893745	4.618234897577852	4.618852667612454	4.619180294745446	4.619352939123093	4.61944339472929	4.619490544207238	4.619515006071563	4.619527643470447	4.619534146889607	4.619537481785527	4.6195391863096935	4.619540054898168	4.619540496278089	4.619540719988342"
"2012-12-07	0.4518135255248126	0.7560286737447832	0.9755007223199463	1.1461954038596467	1.6997829549101908	2.3002288965628352	2.9148027412300994	3.449415334239161	3.862571311052096	4.156803354428391	4.3544669707389545	4.481628963041045	4.560759923896716	4.608725268938943	4.637188491917961	4.653785705886421	4.663322729030544	4.668734942087401	4.671773589019646	4.673463796526067	4.67439630630937	4.674907085497796	4.675185072616982	4.675335497415788	4.675416475216522	4.675459864025487	4.67548301340554	4.675495316425382	4.675501831745125	4.6755052707719	4.67550708053258	4.675508030241098	4.6755085273259525"
"2012-12-10	0.4923525044128425	0.8144240107570333	1.0399676257486128	1.2115930026071524	1.7697633670892436	2.391196125813021	3.0217183040806344	3.5566417886272017	3.9574518402652634	4.233518181049988	4.412673172729068	4.5239377849822615	4.5907535454897195	4.629827734833253	4.65219480603749	4.6647747055173685	4.6717464229991545	4.675562032569007	4.677627958564986	4.6787361321358665	4.679325715669462	4.679637132884053	4.679800568467315	4.679885849078023	4.679930118433528	4.6799529912461795	4.679964758760831	4.67997078935479	4.679973868902576	4.679975436338654	4.679976231726597	4.6799766342142	4.67997683735538"
"2012-12-11	0.48237791286041976	0.7986413846180618	1.0217469428953763	1.1934988600081553	1.7645316354692397	2.3993082528388783	3.0347024817368062	3.567353858259337	3.9623624018258354	4.231911675352194	4.40532534893078	4.512136814387778	4.575767380888385	4.612689552660403	4.633663405287014	4.645370904357801	4.6518108163726595	4.6553093409545045	4.657189690684206	4.658190963295316	4.658719804338561	4.658997117040559	4.659141604850803	4.659216456413305	4.659255033284707	4.6592748222383324	4.659284930414953	4.659290073664864	4.65929268136712	4.659293999192772	4.659294663161007	4.659294996759238	4.659295163935483"
"2012-12-12	0.45102734629903196	0.7434019440138577	0.951226167014763	1.115861661711115	1.7117713623019988	2.392731229807861	3.05310580379021	3.5863031550698112	3.9674897294131264	4.218579473902411	4.374672918968119	4.467646373634293	4.521236790704122	4.551336859902624	4.5678927614624785	4.576843067786596	4.581612156371653	4.584122239980804	4.585429444186571	4.586103976809433	4.5864492465325535	4.586624722206985	4.586713339531614	4.586757838635613	4.586780069687501	4.586791124606696	4.586796598802385	4.586799299109389	4.5868006264222965	4.586801276737025	4.586801594404457	4.586801749149731	4.586801824336981"
